Column1;Column1192;Column1193;Column1202;Column1203;Column1212;Column1213;Column1222;Column1223;Column1232;Column1233;Column1242;Column1243;Column1252;Column1253;Column1262;Column1263;Column1272;Column1273;Column1282;Column1283;Column1292;Column1293;Column1302;Column1303;Column132;Column133
1681227725;8192;564;4096;1404;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681228325;8192;564;4096;1405;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681228925;8192;564;4096;1406;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681229525;8192;564;4096;1407;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681230125;8192;564;4096;1408;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681230725;8192;564;4096;1399;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681231325;8192;564;4096;1399;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681231925;8192;564;4096;1399;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681232525;8192;564;4096;1399;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681233125;8192;564;4096;1399;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681233725;8192;564;4096;1399;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681234325;8192;564;4096;1399;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681234925;8192;564;4096;1399;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681235525;8192;564;4096;1399;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681236125;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681236725;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681237325;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681237925;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681238525;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681239125;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681239725;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681240325;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681240925;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681241525;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681242125;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681242725;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681243325;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681243925;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681244525;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681245125;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681245725;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681246325;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681246925;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681247525;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681248125;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681248725;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681249325;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681249925;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681250525;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681251125;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681251725;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681252325;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681252925;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681253525;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681254125;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681254725;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681255325;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681255925;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681256525;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681257125;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681257725;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681258325;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681258925;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681259525;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681260125;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681260725;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681261325;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681261925;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681262525;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681263125;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681263725;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681264325;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681264925;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681265525;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681266125;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681266725;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681267325;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681267925;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681268525;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681269125;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681269725;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681270325;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681270925;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681271525;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681272125;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681272725;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681273325;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681273925;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681274525;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681275125;8192;564;4096;1392;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681275725;8192;564;4096;1301;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681276325;8192;564;4096;1301;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681276925;8192;564;4096;1301;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681277525;8192;564;4096;1301;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681278125;8192;564;4096;1301;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681278725;8192;564;4096;1301;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681279325;8192;564;4096;1298;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681279925;8192;564;4096;1285;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681280525;8192;564;4096;1299;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681281125;8192;564;4096;1305;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681281725;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681282325;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681282925;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681283525;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681284125;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681284725;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681285325;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681285925;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681286525;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681287125;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681287725;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681288325;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681288925;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681289525;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681290125;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681290725;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681291325;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681291925;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681292525;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681293125;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681293725;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681294325;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;64812;;;;
1681294925;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;65023;;;;
1681295525;8192;564;4096;1307;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;65027;;;;
1681296125;8192;564;4096;1284;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;65031;;;;
1681296725;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;65035;;;;
1681297325;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;65039;;;;
1681297925;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;65043;;;;
1681298525;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;65047;;;;
1681299125;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;65051;;;;
1681299725;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;65167;;;;
1681300325;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;65891;;;;
1681300925;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;65899;;;;
1681301525;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;65899;;;;
1681302125;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;65899;;;;
1681302725;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;65933;;;;
1681303325;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;65950;;;;
1681303925;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;65967;;;;
1681304525;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;65984;;;;
1681305125;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66001;;;;
1681305725;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66018;;;;
1681306325;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66035;;;;
1681306925;8192;564;4096;1289;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66052;;;;
1681307525;8192;564;4096;1264;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66069;;;;
1681308125;8192;564;4096;1254;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66086;;;;
1681308725;8192;564;4096;1253;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66103;;;;
1681309325;8192;564;4096;1235;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66177;;;;
1681309925;8192;564;4096;1274;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66178;;;;
1681310525;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66193;;;;
1681311125;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66299;;;;
1681311725;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66312;;;;
1681312325;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681312925;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681313525;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681314125;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681314725;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681315325;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681315925;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681316525;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681317125;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681317725;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681318325;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681318925;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681319525;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681320125;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681320725;8192;564;4096;1288;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681321325;8192;564;4096;1305;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681321925;8192;564;4096;1305;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681322525;8192;564;4096;1305;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681323125;8192;564;4096;1309;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681323725;8192;564;4096;1333;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681324325;8192;564;4096;1333;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681324925;8192;564;4096;1333;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681325525;8192;564;4096;1333;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681326125;8192;564;4096;1333;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681326725;8192;564;4096;1333;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681327325;8192;564;4096;1333;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681327925;8192;564;4096;1333;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681328525;8192;564;4096;1333;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681329125;8192;564;4096;1333;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681329725;8192;564;4096;1333;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681330325;8192;564;4096;1333;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681330925;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681331525;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681332125;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681332725;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681333325;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681333925;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681334525;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681335125;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681335725;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681336325;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681336925;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681337525;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681338125;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681338725;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681339325;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681339925;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681340525;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681341125;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681341725;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681342325;8192;564;4096;1368;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681342925;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681343525;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681344125;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681344725;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681345325;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681345925;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681346525;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681347125;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681347725;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681348325;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681348925;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681349525;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681350125;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681350725;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681351325;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681351925;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681352525;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681353125;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681353725;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681354325;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681354925;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681355525;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681356125;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681356725;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681357325;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681357925;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681358525;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681359125;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;66343;;;;
1681359725;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;62862;;;;
1681360325;8192;564;4096;1389;2048;790;1024;2336;512;1408;256;2336;192;;;;;;;;32;62862;;;;
1681360925;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;62862;;;;
1681361525;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;62862;;;;
1681362125;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;62862;;;;
1681362725;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;62862;;;;
1681363325;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;62862;;;;
1681363925;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;63091;;;;
1681364525;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;63426;;;;
1681365125;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;63883;;;;
1681365725;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;64009;;;;
1681366325;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;64194;;;;
1681366925;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;64379;;;;
1681367525;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;64564;;;;
1681368125;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;64749;;;;
1681368725;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;64934;;;;
1681369325;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;65112;;;;
1681369925;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;65915;;;;
1681370525;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;65922;;;;
1681371125;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;65929;;;;
1681371725;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;65936;;;;
1681372325;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;65943;;;;
1681372925;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;65950;;;;
1681373525;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;65957;;;;
1681374125;8192;564;4096;1389;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;65964;;;;
1681374725;8192;564;4096;1392;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;65971;;;;
1681375325;8192;564;4096;1392;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;65978;;;;
1681375925;8192;564;4096;1392;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;65985;;;;
1681376525;8192;564;4096;1392;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;65992;;;;
1681377125;8192;564;4096;1392;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;66402;;;;
1681377725;8192;564;4096;1392;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;66402;;;;
1681378325;8192;564;4096;1392;2048;795;1024;2336;512;1408;256;2336;192;;;;;;;;32;66402;;;;
